,Time To Goal,MSE,Model,Trial
17045,0.25,0.010371945798397064,MP-S1,852
17046,0.3,0.008486045524477959,MP-S1,852
17047,0.35,0.020043399184942245,MP-S1,852
17048,0.4,0.04808710515499115,MP-S1,852
17049,0.45,0.7419233322143555,MP-S1,852
17050,0.5,0.11077406257390976,MP-S1,852
17051,0.55,0.1052912250161171,MP-S1,852
17052,0.6,0.09601771831512451,MP-S1,852
17053,0.65,0.09356240183115005,MP-S1,852
17054,0.7,0.057167910039424896,MP-S1,852
17055,0.75,0.04391209036111832,MP-S1,852
17056,0.8,0.03645427152514458,MP-S1,852
17057,0.85,0.033246565610170364,MP-S1,852
17058,0.9,0.0396469347178936,MP-S1,852
17059,1.0,0.06728677451610565,MP-S1,852
17060,0.0,2.020789623260498,MP-S1,853
17061,0.05,2.020789623260498,MP-S1,853
17062,0.1,1.843050241470337,MP-S1,853
17063,0.15,1.938273549079895,MP-S1,853
17064,0.2,2.0555872917175293,MP-S1,853
17065,0.25,2.1505250930786133,MP-S1,853
17066,0.3,2.1505250930786133,MP-S1,853
17067,0.35,2.2504734992980957,MP-S1,853
17068,0.4,2.6059062480926514,MP-S1,853
17069,0.45,2.752533435821533,MP-S1,853
17070,0.5,3.2746968269348145,MP-S1,853
17071,0.55,2.777580738067627,MP-S1,853
17072,0.6,2.3161351680755615,MP-S1,853
17073,0.65,0.24395427107810974,MP-S1,853
17074,0.7,0.2721633017063141,MP-S1,853
17075,0.75,0.3465580344200134,MP-S1,853
17076,0.8,0.45183315873146057,MP-S1,853
17077,0.85,0.572315514087677,MP-S1,853
17078,0.9,0.6930084228515625,MP-S1,853
17079,1.0,0.8225728869438171,MP-S1,853
17080,0.0,0.3029319643974304,MP-S1,854
17081,0.05,0.30357298254966736,MP-S1,854
17082,0.1,0.42073535919189453,MP-S1,854
17083,0.15,0.733170211315155,MP-S1,854
17084,0.2,0.7945141792297363,MP-S1,854
17085,0.25,1.0105538368225098,MP-S1,854
17086,0.3,1.2011663913726807,MP-S1,854
17087,0.35,1.4823745489120483,MP-S1,854
17088,0.4,1.4519637823104858,MP-S1,854
17089,0.45,1.8464289903640747,MP-S1,854
17090,0.5,2.1337015628814697,MP-S1,854
17091,0.55,2.226743459701538,MP-S1,854
17092,0.6,1.9466755390167236,MP-S1,854
17093,0.65,1.7633460760116577,MP-S1,854
17094,0.7,1.2525714635849,MP-S1,854
17095,0.75,0.9621356129646301,MP-S1,854
17096,0.8,1.0613820552825928,MP-S1,854
17097,0.85,1.0166045427322388,MP-S1,854
17098,0.9,0.8306896686553955,MP-S1,854
17099,1.0,0.5157656073570251,MP-S1,854
17100,0.0,0.7627949714660645,MP-S1,855
17101,0.05,1.2114084959030151,MP-S1,855
17102,0.1,0.8795784115791321,MP-S1,855
17103,0.15,1.1569576263427734,MP-S1,855
17104,0.2,1.3832411766052246,MP-S1,855
17105,0.25,0.394872784614563,MP-S1,855
17106,0.3,0.6599836945533752,MP-S1,855
17107,0.35,0.594483494758606,MP-S1,855
17108,0.4,0.8160385489463806,MP-S1,855
17109,0.45,1.37775456905365,MP-S1,855
17110,0.5,1.8328697681427002,MP-S1,855
17111,0.55,1.8357330560684204,MP-S1,855
17112,0.6,1.8283216953277588,MP-S1,855
17113,0.65,1.7842905521392822,MP-S1,855
17114,0.7,1.8675001859664917,MP-S1,855
17115,0.75,1.8607288599014282,MP-S1,855
17116,0.8,1.9612936973571777,MP-S1,855
17117,0.85,1.737648844718933,MP-S1,855
17118,0.9,1.1977182626724243,MP-S1,855
17119,1.0,1.2635350227355957,MP-S1,855
17120,0.0,1.3265501260757446,MP-S1,856
17121,0.05,1.4746495485305786,MP-S1,856
17122,0.1,1.458443284034729,MP-S1,856
17123,0.15,1.038262128829956,MP-S1,856
17124,0.2,0.6375671625137329,MP-S1,856
17125,0.25,0.9302799105644226,MP-S1,856
17126,0.3,0.5790709257125854,MP-S1,856
17127,0.35,0.49111828207969666,MP-S1,856
17128,0.4,0.5336251258850098,MP-S1,856
17129,0.45,0.6045902967453003,MP-S1,856
17130,0.5,0.6683791875839233,MP-S1,856
17131,0.55,0.7168866395950317,MP-S1,856
17132,0.6,0.6863219738006592,MP-S1,856
17133,0.65,0.6570910215377808,MP-S1,856
17134,0.7,0.9385195374488831,MP-S1,856
17135,0.75,1.1565009355545044,MP-S1,856
17136,0.8,1.323591709136963,MP-S1,856
17137,0.85,0.8499249219894409,MP-S1,856
17138,0.9,0.9118979573249817,MP-S1,856
17139,1.0,1.0735338926315308,MP-S1,856
17140,0.0,0.1733952909708023,MP-S1,857
17141,0.05,0.4448145627975464,MP-S1,857
17142,0.1,0.4471266567707062,MP-S1,857
17143,0.15,0.458997905254364,MP-S1,857
17144,0.2,0.46121978759765625,MP-S1,857
17145,0.25,0.48092517256736755,MP-S1,857
17146,0.3,0.5772029161453247,MP-S1,857
17147,0.35,0.6777095794677734,MP-S1,857
17148,0.4,0.7792301774024963,MP-S1,857
17149,0.45,0.875855028629303,MP-S1,857
17150,0.5,1.009161114692688,MP-S1,857
17151,0.55,1.0287933349609375,MP-S1,857
17152,0.6,1.0174071788787842,MP-S1,857
17153,0.65,0.642747163772583,MP-S1,857
17154,0.7,0.13682319223880768,MP-S1,857
17155,0.75,0.030288470908999443,MP-S1,857
17156,0.8,0.06582849472761154,MP-S1,857
17157,0.85,0.06466951966285706,MP-S1,857
17158,0.9,0.06865882873535156,MP-S1,857
17159,1.0,0.07924366742372513,MP-S1,857
17160,0.0,0.3921718895435333,MP-S1,858
17161,0.05,0.6345881223678589,MP-S1,858
17162,0.1,0.6912637948989868,MP-S1,858
17163,0.15,0.9665573835372925,MP-S1,858
17164,0.2,1.3951971530914307,MP-S1,858
17165,0.25,2.0387890338897705,MP-S1,858
17166,0.3,1.943033218383789,MP-S1,858
17167,0.35,1.7579604387283325,MP-S1,858
17168,0.4,1.9563790559768677,MP-S1,858
17169,0.45,2.225949764251709,MP-S1,858
17170,0.5,2.7690439224243164,MP-S1,858
17171,0.55,1.0571434497833252,MP-S1,858
17172,0.6,1.1534368991851807,MP-S1,858
17173,0.65,1.6382676362991333,MP-S1,858
17174,0.7,1.5396229028701782,MP-S1,858
17175,0.75,1.6687859296798706,MP-S1,858
17176,0.8,0.5910605192184448,MP-S1,858
17177,0.85,0.6174067258834839,MP-S1,858
17178,0.9,0.2695457339286804,MP-S1,858
17179,1.0,0.35819554328918457,MP-S1,858
17180,0.0,0.4386627972126007,MP-S1,859
17181,0.05,0.5080698132514954,MP-S1,859
17182,0.1,0.5835576057434082,MP-S1,859
17183,0.15,0.9473546743392944,MP-S1,859
17184,0.2,1.0803673267364502,MP-S1,859
17185,0.25,1.155694603919983,MP-S1,859
17186,0.3,1.0032216310501099,MP-S1,859
17187,0.35,1.0843411684036255,MP-S1,859
17188,0.4,1.2128015756607056,MP-S1,859
17189,0.45,1.2978880405426025,MP-S1,859
17190,0.5,1.3262914419174194,MP-S1,859
17191,0.55,1.6839922666549683,MP-S1,859
17192,0.6,1.7639048099517822,MP-S1,859
17193,0.65,0.7576927542686462,MP-S1,859
17194,0.7,0.31286752223968506,MP-S1,859
17195,0.75,0.4202500879764557,MP-S1,859
17196,0.8,0.6236289739608765,MP-S1,859
17197,0.85,0.5864152312278748,MP-S1,859
17198,0.9,0.6843353509902954,MP-S1,859
17199,1.0,0.7908847332000732,MP-S1,859
17200,0.0,1.4645076990127563,MP-S1,860
17201,0.05,1.3725413084030151,MP-S1,860
17202,0.1,1.5461385250091553,MP-S1,860
17203,0.15,1.9941941499710083,MP-S1,860
17204,0.2,2.3315589427948,MP-S1,860
17205,0.25,1.7971481084823608,MP-S1,860
17206,0.3,2.138963460922241,MP-S1,860
17207,0.35,2.2073516845703125,MP-S1,860
17208,0.4,2.3556947708129883,MP-S1,860
17209,0.45,2.9667909145355225,MP-S1,860
17210,0.5,3.0199928283691406,MP-S1,860
17211,0.55,2.9108097553253174,MP-S1,860
17212,0.6,0.5810714960098267,MP-S1,860
17213,0.65,0.873890221118927,MP-S1,860
17214,0.7,1.171018362045288,MP-S1,860
17215,0.75,1.0134658813476562,MP-S1,860
17216,0.8,1.278806447982788,MP-S1,860
17217,0.85,1.3412281274795532,MP-S1,860
17218,0.9,1.50027596950531,MP-S1,860
17219,1.0,1.6623814105987549,MP-S1,860
17220,0.0,1.1555366516113281,MP-S1,861
17221,0.05,1.2598844766616821,MP-S1,861
17222,0.1,1.3157092332839966,MP-S1,861
17223,0.15,1.3251795768737793,MP-S1,861
17224,0.2,1.1219000816345215,MP-S1,861
17225,0.25,0.8405187726020813,MP-S1,861
17226,0.3,0.9124104976654053,MP-S1,861
17227,0.35,1.2033677101135254,MP-S1,861
17228,0.4,1.253934383392334,MP-S1,861
17229,0.45,1.2673219442367554,MP-S1,861
17230,0.5,1.2658082246780396,MP-S1,861
17231,0.55,1.2149336338043213,MP-S1,861
17232,0.6,1.2622851133346558,MP-S1,861
17233,0.65,1.3702068328857422,MP-S1,861
17234,0.7,0.8519818186759949,MP-S1,861
17235,0.75,1.234043002128601,MP-S1,861
17236,0.8,1.450720191001892,MP-S1,861
17237,0.85,1.5614897012710571,MP-S1,861
17238,0.9,1.6702535152435303,MP-S1,861
17239,1.0,1.9397931098937988,MP-S1,861
17240,0.0,0.5038353204727173,MP-S1,862
17241,0.05,0.5217540264129639,MP-S1,862
17242,0.1,0.5432138442993164,MP-S1,862
17243,0.15,0.5558397173881531,MP-S1,862
17244,0.2,0.5777281522750854,MP-S1,862
17245,0.25,0.6900931000709534,MP-S1,862
17246,0.3,0.7859923243522644,MP-S1,862
17247,0.35,0.8481311202049255,MP-S1,862
17248,0.4,0.8847737908363342,MP-S1,862
17249,0.45,0.9143490791320801,MP-S1,862
17250,0.5,0.9780411720275879,MP-S1,862
17251,0.55,0.9780411720275879,MP-S1,862
17252,0.6,1.0150834321975708,MP-S1,862
17253,0.65,0.39924222230911255,MP-S1,862
17254,0.7,0.43241772055625916,MP-S1,862
17255,0.75,0.44299936294555664,MP-S1,862
17256,0.8,0.4283332824707031,MP-S1,862
17257,0.85,0.4258524179458618,MP-S1,862
17258,0.9,0.47238612174987793,MP-S1,862
17259,1.0,0.5204502940177917,MP-S1,862
17260,0.0,0.20849256217479706,MP-S1,863
17261,0.05,0.08434098958969116,MP-S1,863
17262,0.1,0.09071765840053558,MP-S1,863
17263,0.15,1.1225810050964355,MP-S1,863
17264,0.2,0.17033565044403076,MP-S1,863
17265,0.25,0.4221069812774658,MP-S1,863
17266,0.3,0.22809459269046783,MP-S1,863
17267,0.35,0.9914506673812866,MP-S1,863
17268,0.4,1.5541185140609741,MP-S1,863
17269,0.45,1.7580751180648804,MP-S1,863
17270,0.5,2.008202314376831,MP-S1,863
17271,0.55,0.27831724286079407,MP-S1,863
17272,0.6,0.4242311120033264,MP-S1,863
17273,0.65,0.7527590990066528,MP-S1,863
17274,0.7,1.303455114364624,MP-S1,863
17275,0.75,1.061001181602478,MP-S1,863
17276,0.8,0.8080666661262512,MP-S1,863
17277,0.85,0.5233207941055298,MP-S1,863
17278,0.9,0.27747344970703125,MP-S1,863
17279,1.0,0.2515765130519867,MP-S1,863
17280,0.0,1.0484726428985596,MP-S1,864
17281,0.05,0.8071439862251282,MP-S1,864
17282,0.1,1.0461589097976685,MP-S1,864
17283,0.15,1.0197983980178833,MP-S1,864
17284,0.2,0.8857539296150208,MP-S1,864
17285,0.25,0.8566997051239014,MP-S1,864
17286,0.3,0.9234020709991455,MP-S1,864
17287,0.35,1.0508909225463867,MP-S1,864
17288,0.4,1.727366328239441,MP-S1,864
17289,0.45,1.4836959838867188,MP-S1,864
17290,0.5,1.3667281866073608,MP-S1,864
17291,0.55,1.4544850587844849,MP-S1,864
17292,0.6,0.6322333216667175,MP-S1,864
17293,0.65,0.7195258736610413,MP-S1,864
17294,0.7,0.6303083896636963,MP-S1,864
17295,0.75,0.5158224701881409,MP-S1,864
17296,0.8,0.4969782829284668,MP-S1,864
17297,0.85,0.5147672295570374,MP-S1,864
17298,0.9,0.5641669034957886,MP-S1,864
17299,1.0,0.6464431285858154,MP-S1,864
17300,0.0,0.7034341096878052,MP-S1,865
17301,0.05,0.7453781366348267,MP-S1,865
17302,0.1,0.7329515218734741,MP-S1,865
17303,0.15,0.8282882571220398,MP-S1,865
17304,0.2,0.8008449673652649,MP-S1,865
17305,0.25,0.818977415561676,MP-S1,865
17306,0.3,0.8625723123550415,MP-S1,865
17307,0.35,0.9124540090560913,MP-S1,865
17308,0.4,0.9642289876937866,MP-S1,865
17309,0.45,0.9348682761192322,MP-S1,865
17310,0.5,0.7935732007026672,MP-S1,865
17311,0.55,0.7020664811134338,MP-S1,865
17312,0.6,0.6783742904663086,MP-S1,865
17313,0.65,0.35594668984413147,MP-S1,865
17314,0.7,0.14306285977363586,MP-S1,865
17315,0.75,0.5606998801231384,MP-S1,865
17316,0.8,0.44489145278930664,MP-S1,865
17317,0.85,0.3759009838104248,MP-S1,865
17318,0.9,0.45068493485450745,MP-S1,865
17319,1.0,0.6347337961196899,MP-S1,865
17320,0.0,0.41835975646972656,MP-S1,866
17321,0.05,0.5558382868766785,MP-S1,866
17322,0.1,0.4881526827812195,MP-S1,866
17323,0.15,0.628827691078186,MP-S1,866
17324,0.2,0.5925091505050659,MP-S1,866
17325,0.25,0.678530216217041,MP-S1,866
17326,0.3,0.887917160987854,MP-S1,866
17327,0.35,1.0424293279647827,MP-S1,866
17328,0.4,0.7755154371261597,MP-S1,866
17329,0.45,0.988145112991333,MP-S1,866
17330,0.5,1.3079617023468018,MP-S1,866
17331,0.55,1.179761290550232,MP-S1,866
17332,0.6,1.1120178699493408,MP-S1,866
17333,0.65,1.0704374313354492,MP-S1,866
17334,0.7,0.9797844290733337,MP-S1,866
17335,0.75,0.8225789666175842,MP-S1,866
17336,0.8,0.7527047991752625,MP-S1,866
17337,0.85,0.6939294338226318,MP-S1,866
17338,0.9,0.7160654067993164,MP-S1,866
17339,1.0,0.9241835474967957,MP-S1,866
17340,0.0,1.1513642072677612,MP-S1,867
17341,0.05,1.1212188005447388,MP-S1,867
17342,0.1,1.3091259002685547,MP-S1,867
17343,0.15,1.4358553886413574,MP-S1,867
17344,0.2,1.403900384902954,MP-S1,867
17345,0.25,1.6518625020980835,MP-S1,867
17346,0.3,1.7136536836624146,MP-S1,867
17347,0.35,1.8822994232177734,MP-S1,867
17348,0.4,2.5693840980529785,MP-S1,867
17349,0.45,2.799673080444336,MP-S1,867
17350,0.5,3.231511116027832,MP-S1,867
17351,0.55,0.9856358170509338,MP-S1,867
17352,0.6,0.3837032616138458,MP-S1,867
17353,0.65,0.654917299747467,MP-S1,867
17354,0.7,1.0031356811523438,MP-S1,867
17355,0.75,1.1677308082580566,MP-S1,867
17356,0.8,1.176814079284668,MP-S1,867
17357,0.85,0.24413126707077026,MP-S1,867
17358,0.9,0.6000792980194092,MP-S1,867
17359,1.0,0.9690245985984802,MP-S1,867
17360,0.0,0.41835975646972656,MP-S1,868
17361,0.05,0.5558382868766785,MP-S1,868
17362,0.1,0.4881526827812195,MP-S1,868
17363,0.15,0.628827691078186,MP-S1,868
17364,0.2,0.5925091505050659,MP-S1,868
17365,0.25,0.678530216217041,MP-S1,868
17366,0.3,0.887917160987854,MP-S1,868
17367,0.35,1.0424293279647827,MP-S1,868
17368,0.4,0.7755154371261597,MP-S1,868
17369,0.45,0.988145112991333,MP-S1,868
17370,0.5,1.3079617023468018,MP-S1,868
17371,0.55,1.179761290550232,MP-S1,868
17372,0.6,1.1120178699493408,MP-S1,868
17373,0.65,1.0704374313354492,MP-S1,868
17374,0.7,0.9797844290733337,MP-S1,868
17375,0.75,0.8225789666175842,MP-S1,868
17376,0.8,0.7527047991752625,MP-S1,868
17377,0.85,0.6939294338226318,MP-S1,868
17378,0.9,0.7160654067993164,MP-S1,868
17379,1.0,0.9241835474967957,MP-S1,868
17380,0.0,0.6030033230781555,MP-S1,869
17381,0.05,0.8581618666648865,MP-S1,869
17382,0.1,0.8948069214820862,MP-S1,869
17383,0.15,0.9346251487731934,MP-S1,869
17384,0.2,1.4360562562942505,MP-S1,869
17385,0.25,1.2006092071533203,MP-S1,869
17386,0.3,0.8300437331199646,MP-S1,869
17387,0.35,1.626451849937439,MP-S1,869
17388,0.4,2.1154544353485107,MP-S1,869
17389,0.45,0.6247143149375916,MP-S1,869
17390,0.5,0.8531728982925415,MP-S1,869
17391,0.55,1.0925966501235962,MP-S1,869
17392,0.6,0.9757794141769409,MP-S1,869
17393,0.65,1.004936933517456,MP-S1,869
17394,0.7,0.9647406339645386,MP-S1,869
17395,0.75,1.1056605577468872,MP-S1,869
17396,0.8,1.1576931476593018,MP-S1,869
17397,0.85,1.2149934768676758,MP-S1,869
17398,0.9,1.2262630462646484,MP-S1,869
17399,1.0,1.2898896932601929,MP-S1,869
17400,0.0,0.9513814449310303,MP-S1,870
17401,0.05,0.9513814449310303,MP-S1,870
17402,0.1,0.914986252784729,MP-S1,870
17403,0.15,0.914986252784729,MP-S1,870
17404,0.2,1.014742374420166,MP-S1,870
17405,0.25,1.0969924926757812,MP-S1,870
17406,0.3,1.0969924926757812,MP-S1,870
17407,0.35,1.079122543334961,MP-S1,870
17408,0.4,1.079122543334961,MP-S1,870
17409,0.45,1.1046226024627686,MP-S1,870
17410,0.5,1.173511028289795,MP-S1,870
17411,0.55,1.058302640914917,MP-S1,870
17412,0.6,0.10310802608728409,MP-S1,870
17413,0.65,0.10732720047235489,MP-S1,870
17414,0.7,0.1050228551030159,MP-S1,870
17415,0.75,0.0884636864066124,MP-S1,870
17416,0.8,0.096977099776268,MP-S1,870
17417,0.85,0.1310880482196808,MP-S1,870
17418,0.9,0.13674117624759674,MP-S1,870
17419,1.0,0.16424192488193512,MP-S1,870
17420,0.0,1.2276983261108398,MP-S1,871
17421,0.05,1.2276983261108398,MP-S1,871
17422,0.1,1.256993293762207,MP-S1,871
17423,0.15,1.256993293762207,MP-S1,871
17424,0.2,1.3218977451324463,MP-S1,871
17425,0.25,1.3663591146469116,MP-S1,871
17426,0.3,1.3663591146469116,MP-S1,871
17427,0.35,1.4048141241073608,MP-S1,871
17428,0.4,1.4048141241073608,MP-S1,871
17429,0.45,1.4364150762557983,MP-S1,871
17430,0.5,1.4428869485855103,MP-S1,871
17431,0.55,0.982326865196228,MP-S1,871
17432,0.6,0.7784208059310913,MP-S1,871
17433,0.65,0.8086011409759521,MP-S1,871
17434,0.7,0.9093366861343384,MP-S1,871
17435,0.75,0.0773998349905014,MP-S1,871
17436,0.8,0.0936981737613678,MP-S1,871
17437,0.85,0.10376685112714767,MP-S1,871
17438,0.9,0.11668870598077774,MP-S1,871
17439,1.0,0.12288431823253632,MP-S1,871
17440,0.0,1.133146047592163,MP-S1,872
17441,0.05,1.0712530612945557,MP-S1,872
17442,0.1,1.1173099279403687,MP-S1,872
17443,0.15,1.1442490816116333,MP-S1,872
17444,0.2,1.1200770139694214,MP-S1,872
17445,0.25,0.8894303441047668,MP-S1,872
17446,0.3,1.0737476348876953,MP-S1,872
17447,0.35,1.33029043674469,MP-S1,872
17448,0.4,1.4622857570648193,MP-S1,872
17449,0.45,1.422400951385498,MP-S1,872
17450,0.5,1.601438045501709,MP-S1,872
17451,0.55,1.601438045501709,MP-S1,872
17452,0.6,1.9615987539291382,MP-S1,872
17453,0.65,1.8265094757080078,MP-S1,872
17454,0.7,1.8265094757080078,MP-S1,872
17455,0.75,1.7631127834320068,MP-S1,872
17456,0.8,1.7997885942459106,MP-S1,872
17457,0.85,1.7997885942459106,MP-S1,872
17458,0.9,1.8881919384002686,MP-S1,872
17459,1.0,1.9501769542694092,MP-S1,872
17460,0.0,1.0460879802703857,MP-S1,873
17461,0.05,1.0151456594467163,MP-S1,873
17462,0.1,0.6506487131118774,MP-S1,873
17463,0.15,1.069569706916809,MP-S1,873
17464,0.2,0.7330624461174011,MP-S1,873
17465,0.25,1.4321058988571167,MP-S1,873
17466,0.3,1.5735288858413696,MP-S1,873
17467,0.35,1.5848606824874878,MP-S1,873
17468,0.4,1.3651694059371948,MP-S1,873
17469,0.45,2.8909835815429688,MP-S1,873
17470,0.5,3.452082872390747,MP-S1,873
17471,0.55,3.628797769546509,MP-S1,873
17472,0.6,3.4380686283111572,MP-S1,873
17473,0.65,2.935068130493164,MP-S1,873
17474,0.7,2.3837339878082275,MP-S1,873
17475,0.75,0.8546560406684875,MP-S1,873
17476,0.8,0.9485068321228027,MP-S1,873
17477,0.85,0.9690207839012146,MP-S1,873
17478,0.9,0.9739992022514343,MP-S1,873
17479,1.0,1.0010098218917847,MP-S1,873
17480,0.0,2.0889461040496826,MP-S1,874
17481,0.05,2.0889461040496826,MP-S1,874
17482,0.1,2.077972412109375,MP-S1,874
17483,0.15,2.077972412109375,MP-S1,874
17484,0.2,2.135638952255249,MP-S1,874
17485,0.25,2.010908603668213,MP-S1,874
17486,0.3,2.010908603668213,MP-S1,874
17487,0.35,2.0116734504699707,MP-S1,874
17488,0.4,2.0116734504699707,MP-S1,874
17489,0.45,2.0763070583343506,MP-S1,874
17490,0.5,2.1479907035827637,MP-S1,874
17491,0.55,2.1479907035827637,MP-S1,874
17492,0.6,1.8221992254257202,MP-S1,874
17493,0.65,1.6405943632125854,MP-S1,874
17494,0.7,1.6405943632125854,MP-S1,874
17495,0.75,1.3114317655563354,MP-S1,874
17496,0.8,0.8826698064804077,MP-S1,874
17497,0.85,0.8826698064804077,MP-S1,874
17498,0.9,0.6286918520927429,MP-S1,874
17499,1.0,0.4123186469078064,MP-S1,874
17500,0.0,0.22642605006694794,MP-S1,875
17501,0.05,0.286641001701355,MP-S1,875
17502,0.1,0.29200509190559387,MP-S1,875
17503,0.15,0.23328985273838043,MP-S1,875
17504,0.2,0.27879130840301514,MP-S1,875
17505,0.25,0.30639761686325073,MP-S1,875
17506,0.3,0.29697418212890625,MP-S1,875
17507,0.35,0.25313234329223633,MP-S1,875
17508,0.4,0.27199435234069824,MP-S1,875
17509,0.45,0.3332240581512451,MP-S1,875
17510,0.5,0.5253974795341492,MP-S1,875
17511,0.55,0.10650084167718887,MP-S1,875
17512,0.6,0.08449025452136993,MP-S1,875
17513,0.65,0.0756189152598381,MP-S1,875
17514,0.7,0.061434630304574966,MP-S1,875
17515,0.75,0.06254028528928757,MP-S1,875
17516,0.8,0.05316217243671417,MP-S1,875
17517,0.85,0.048146992921829224,MP-S1,875
17518,0.9,0.042826391756534576,MP-S1,875
17519,1.0,0.03370354324579239,MP-S1,875
17520,0.0,2.0952348709106445,MP-S1,876
17521,0.05,2.0952348709106445,MP-S1,876
17522,0.1,2.088569164276123,MP-S1,876
17523,0.15,2.2478325366973877,MP-S1,876
17524,0.2,2.5138328075408936,MP-S1,876
17525,0.25,2.7422754764556885,MP-S1,876
17526,0.3,2.8483657836914062,MP-S1,876
17527,0.35,2.607121229171753,MP-S1,876
17528,0.4,2.563905954360962,MP-S1,876
17529,0.45,2.6221208572387695,MP-S1,876
17530,0.5,2.8451547622680664,MP-S1,876
17531,0.55,3.0882320404052734,MP-S1,876
17532,0.6,3.626673936843872,MP-S1,876
17533,0.65,3.7549872398376465,MP-S1,876
17534,0.7,3.2911689281463623,MP-S1,876
17535,0.75,1.3266891241073608,MP-S1,876
17536,0.8,1.2513141632080078,MP-S1,876
17537,0.85,1.2066465616226196,MP-S1,876
17538,0.9,1.4363032579421997,MP-S1,876
17539,1.0,1.2590515613555908,MP-S1,876
17540,0.0,0.6609788537025452,MP-S1,877
17541,0.05,0.6946464776992798,MP-S1,877
17542,0.1,0.7309900522232056,MP-S1,877
17543,0.15,0.7164018154144287,MP-S1,877
17544,0.2,1.0676578283309937,MP-S1,877
17545,0.25,1.388873815536499,MP-S1,877
17546,0.3,1.9566494226455688,MP-S1,877
17547,0.35,2.2468695640563965,MP-S1,877
17548,0.4,1.6783379316329956,MP-S1,877
17549,0.45,1.920082926750183,MP-S1,877
17550,0.5,2.4310526847839355,MP-S1,877
17551,0.55,2.319178581237793,MP-S1,877
17552,0.6,1.1703912019729614,MP-S1,877
17553,0.65,1.349987506866455,MP-S1,877
17554,0.7,1.3993725776672363,MP-S1,877
17555,0.75,1.4613993167877197,MP-S1,877
17556,0.8,1.4314548969268799,MP-S1,877
17557,0.85,1.2965692281723022,MP-S1,877
17558,0.9,1.3734387159347534,MP-S1,877
17559,1.0,1.6407221555709839,MP-S1,877
17560,0.0,0.23156699538230896,MP-S1,878
17561,0.05,0.3298879563808441,MP-S1,878
17562,0.1,0.5141369700431824,MP-S1,878
17563,0.15,0.7413803935050964,MP-S1,878
17564,0.2,0.8473612070083618,MP-S1,878
17565,0.25,0.9811393022537231,MP-S1,878
17566,0.3,1.0287044048309326,MP-S1,878
17567,0.35,1.0402045249938965,MP-S1,878
17568,0.4,1.2186774015426636,MP-S1,878
17569,0.45,1.2938977479934692,MP-S1,878
17570,0.5,1.3368393182754517,MP-S1,878
17571,0.55,1.3490334749221802,MP-S1,878
17572,0.6,1.318158745765686,MP-S1,878
17573,0.65,0.2740047872066498,MP-S1,878
17574,0.7,0.27241256833076477,MP-S1,878
17575,0.75,0.20159460604190826,MP-S1,878
17576,0.8,0.19065751135349274,MP-S1,878
17577,0.85,0.19037483632564545,MP-S1,878
17578,0.9,0.19583268463611603,MP-S1,878
17579,1.0,0.2070935070514679,MP-S1,878
17580,0.0,0.7437610626220703,MP-S1,879
17581,0.05,0.3735737204551697,MP-S1,879
17582,0.1,0.4126569628715515,MP-S1,879
17583,0.15,0.3903830349445343,MP-S1,879
17584,0.2,0.9985718727111816,MP-S1,879
17585,0.25,1.8731752634048462,MP-S1,879
17586,0.3,2.206160545349121,MP-S1,879
17587,0.35,2.5250892639160156,MP-S1,879
17588,0.4,1.7043263912200928,MP-S1,879
17589,0.45,0.9037158489227295,MP-S1,879
17590,0.5,1.1466065645217896,MP-S1,879
17591,0.55,0.5656207203865051,MP-S1,879
17592,0.6,0.5694419145584106,MP-S1,879
17593,0.65,0.5457118153572083,MP-S1,879
17594,0.7,0.4529063105583191,MP-S1,879
17595,0.75,0.5189809799194336,MP-S1,879
17596,0.8,0.5748800039291382,MP-S1,879
17597,0.85,0.6726590394973755,MP-S1,879
17598,0.9,0.7136030793190002,MP-S1,879
17599,1.0,0.7992535829544067,MP-S1,879
17600,0.0,0.4902501404285431,MP-S1,880
17601,0.05,0.555151641368866,MP-S1,880
17602,0.1,0.6211006045341492,MP-S1,880
17603,0.15,0.7089859843254089,MP-S1,880
17604,0.2,0.44790342450141907,MP-S1,880
17605,0.25,0.4840090274810791,MP-S1,880
17606,0.3,0.49784842133522034,MP-S1,880
17607,0.35,0.6329182386398315,MP-S1,880
17608,0.4,0.6372672319412231,MP-S1,880
17609,0.45,0.6540425419807434,MP-S1,880
17610,0.5,0.6975575685501099,MP-S1,880
17611,0.55,0.7468971610069275,MP-S1,880
17612,0.6,0.7088268399238586,MP-S1,880
17613,0.65,0.5559150576591492,MP-S1,880
17614,0.7,0.41254377365112305,MP-S1,880
17615,0.75,0.11479789763689041,MP-S1,880
17616,0.8,0.12341605126857758,MP-S1,880
17617,0.85,0.1068820208311081,MP-S1,880
17618,0.9,0.10212835669517517,MP-S1,880
17619,1.0,0.08130189776420593,MP-S1,880
17620,0.0,0.6333873867988586,MP-S1,881
17621,0.05,0.6333873867988586,MP-S1,881
17622,0.1,0.7089782357215881,MP-S1,881
17623,0.15,0.7991004586219788,MP-S1,881
17624,0.2,0.8629516959190369,MP-S1,881
17625,0.25,0.8788666129112244,MP-S1,881
17626,0.3,0.8788666129112244,MP-S1,881
17627,0.35,0.9300532341003418,MP-S1,881
17628,0.4,0.9377718567848206,MP-S1,881
17629,0.45,0.7333458662033081,MP-S1,881
17630,0.5,0.6464317440986633,MP-S1,881
